id,name,rating,price_level,indoor_outdoor,latitude,longitude,opening_time,gmaps_link,features_text
ChIJqU8rp9tx44kRzYtYAfD2-k4,1928 Beacon Hill,4.3,PRICE_LEVEL_UNSPECIFIED,Indoor,42.3579558,-71.06974459999999,Monday: 4:30 – 11:00 PM | Tuesday: 4:30 – 11:00 PM | Wednesday: 4:30 – 11:00 PM | Thursday: 4:30 – 11:00 PM | Friday: 4:30 – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 11:00 AM – 11:00 PM,https://maps.google.com/?cid=5691132589811207117&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,american restaurant cocktail bar lounge bar french restaurant night club bar restaurant food point of interest establishment
ChIJ_UjXijjK5IkRVuu5S6OysN4,Fishermen's View Seafood Market & Restaurant,4.4,PRICE_LEVEL_MODERATE,Indoor,41.7722056,-70.5041722,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,https://maps.google.com/?cid=16046521886740966230&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,seafood restaurant market bar wholesaler restaurant food point of interest establishment
ChIJX531iwt644kRaJ9LqHM3rRk,Saltie Girl,4.4,PRICE_LEVEL_EXPENSIVE,Indoor,42.351156599999996,-71.07756789999999,Monday: 11:00 AM – 10:00 PM | Tuesday: 11:00 AM – 10:00 PM | Wednesday: 11:00 AM – 10:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 11:00 AM – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 11:00 AM – 9:00 PM,https://maps.google.com/?cid=1850195991803436904&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,seafood restaurant american restaurant restaurant food point of interest establishment
ChIJFUWFZ4Zw44kR0RI3sWVFTnE,Bostonia Public House,4.4,PRICE_LEVEL_MODERATE,Indoor,42.3591358,-71.05440999999999,Monday: 11:30 AM – 12:00 AM | Tuesday: 11:30 AM – 12:00 AM | Wednesday: 11:30 AM – 12:00 AM | Thursday: 11:30 AM – 2:00 AM | Friday: 11:30 AM – 2:00 AM | Saturday: 9:00 AM – 2:00 AM | Sunday: 9:00 AM – 12:00 AM,https://maps.google.com/?cid=8164539477536477905&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,american restaurant brunch restaurant banquet hall live music venue bar event venue restaurant food point of interest establishment
ChIJe68AObGP44kRp6f9hwbVJFE,The Farmer's Daughter,4.4,PRICE_LEVEL_MODERATE,Indoor,42.3605995,-71.4311752,Monday: 8:00 AM – 2:00 PM | Tuesday: 8:00 AM – 2:00 PM | Wednesday: 8:00 AM – 2:00 PM | Thursday: 8:00 AM – 2:00 PM | Friday: 8:00 AM – 2:00 PM | Saturday: 8:00 AM – 2:00 PM | Sunday: 8:00 AM – 2:00 PM,https://maps.google.com/?cid=5847032440261814183&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant food point of interest establishment
ChIJTRa97T9344kRt_HspVyvshg,Giulia,4.7,PRICE_LEVEL_EXPENSIVE,Indoor,42.3825222,-71.1199694,Monday: 5:30 – 9:00 PM | Tuesday: 5:30 – 9:00 PM | Wednesday: 5:30 – 9:00 PM | Thursday: 5:30 – 9:00 PM | Friday: 5:30 – 10:00 PM | Saturday: 5:30 – 10:00 PM | Sunday: Closed,https://maps.google.com/?cid=1779677615220388279&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,italian restaurant pub pizza restaurant bar restaurant food point of interest establishment
ChIJO_bkQH5w44kRcep5YV5p5sA,James Hook & Co,4.5,PRICE_LEVEL_MODERATE,Indoor,42.3549505,-71.0509842,Monday: 10:00 AM – 5:00 PM | Tuesday: 10:00 AM – 5:00 PM | Wednesday: 10:00 AM – 5:00 PM | Thursday: 10:00 AM – 5:00 PM | Friday: 10:00 AM – 6:00 PM | Saturday: 10:00 AM – 5:00 PM | Sunday: 10:00 AM – 4:00 PM,https://maps.google.com/?cid=13899913154008836721&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,seafood restaurant market restaurant food point of interest establishment
ChIJ57pOLgV644kR7DyFbT5fANk,The Capital Grille,4.6,PRICE_LEVEL_VERY_EXPENSIVE,Indoor,42.347725,-71.085255,Monday: 11:30 AM – 9:00 PM | Tuesday: 11:30 AM – 9:00 PM | Wednesday: 11:30 AM – 9:00 PM | Thursday: 11:30 AM – 9:00 PM | Friday: 11:30 AM – 10:00 PM | Saturday: 4:00 – 10:00 PM | Sunday: 4:00 – 9:00 PM,https://maps.google.com/?cid=15636602627960421612&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,fine dining restaurant wine bar steak house american restaurant bar seafood restaurant restaurant food point of interest establishment
ChIJ9ShLookI5IkRrNXjqx5gFL8,Tavern in the Square,4.2,PRICE_LEVEL_MODERATE,Indoor,42.276046,-71.745944,Monday: 11:30 AM – 12:00 AM | Tuesday: 11:30 AM – 12:00 AM | Wednesday: 11:30 AM – 12:00 AM | Thursday: 11:30 AM – 1:00 AM | Friday: 11:30 AM – 1:00 AM | Saturday: 10:00 AM – 1:00 AM | Sunday: 10:00 AM – 12:00 AM,https://maps.google.com/?cid=13768735645627569580&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant bar food point of interest establishment
ChIJC5XfBYaL44kR-Wc4hSFh8oc,Chill Kitchen and Bar,4.5,PRICE_LEVEL_MODERATE,Indoor,42.347929199999996,-71.5132418,Monday: 12:00 – 9:00 PM | Tuesday: 12:00 – 9:00 PM | Wednesday: 12:00 – 9:00 PM | Thursday: 12:00 – 9:00 PM | Friday: 12:00 – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 9:00 PM,https://maps.google.com/?cid=9795998936081131513&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,catering service american restaurant food delivery bar restaurant food point of interest service establishment
ChIJS8YDwIdw44kRUjKyHG1ghZ4,State Street Provisions,4.4,PRICE_LEVEL_MODERATE,Indoor,42.3595128,-71.05141689999999,Monday: 11:00 AM – 12:00 AM | Tuesday: 11:00 AM – 12:00 AM | Wednesday: 11:00 AM – 12:00 AM | Thursday: 11:00 AM – 12:00 AM | Friday: 11:00 AM – 1:00 AM | Saturday: 10:00 AM – 1:00 AM | Sunday: 9:00 AM – 12:00 AM,https://maps.google.com/?cid=11422642051644273234&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,american restaurant brunch restaurant bar restaurant food point of interest establishment
ChIJefZGB59w44kRMDjVMFNpAIM,75 Chestnut,4.4,PRICE_LEVEL_MODERATE,Indoor,42.35691310000001,-71.07099529999999,Monday: 5:00 – 11:00 PM | Tuesday: 5:00 – 11:00 PM | Wednesday: 5:00 – 11:00 PM | Thursday: 5:00 – 11:00 PM | Friday: 11:30 AM – 11:00 PM | Saturday: 10:30 AM – 11:00 PM | Sunday: 10:30 AM – 11:00 PM,https://maps.google.com/?cid=9439660624991041584&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,american restaurant restaurant food point of interest establishment
ChIJC35Yf1B344kRAg1CTTMsPU8,Pammy's,4.6,PRICE_LEVEL_EXPENSIVE,Indoor,42.368431099999995,-71.109197,Monday: 5:00 – 10:30 PM | Tuesday: 5:00 – 10:30 PM | Wednesday: 5:00 – 10:30 PM | Thursday: 5:00 – 10:30 PM | Friday: 5:00 – 11:30 PM | Saturday: 5:00 – 11:30 PM | Sunday: Closed,https://maps.google.com/?cid=5709768501426785538&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,american restaurant restaurant food point of interest establishment
ChIJgzpdraWO44kRU7dME-HnqK8,Longfellow's Wayside Inn,4.6,PRICE_LEVEL_MODERATE,Indoor,42.357424599999995,-71.46900579999999,Monday: 11:30 AM – 7:45 PM | Tuesday: 11:30 AM – 7:45 PM | Wednesday: 11:30 AM – 7:45 PM | Thursday: 11:30 AM – 7:45 PM | Friday: 11:30 AM – 7:45 PM | Saturday: 11:30 AM – 7:45 PM | Sunday: 12:00 – 7:00 PM,https://maps.google.com/?cid=12657621706602231635&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,fine dining restaurant historical landmark american restaurant lodging historical place restaurant food point of interest establishment
ChIJL8L_n4J644kRvjY9czf-Tis,Del Frisco's Double Eagle Steakhouse,4.3,PRICE_LEVEL_VERY_EXPENSIVE,Indoor,42.3489496,-71.038692,Monday: 11:30 AM – 10:00 PM | Tuesday: 11:30 AM – 10:00 PM | Wednesday: 11:30 AM – 10:00 PM | Thursday: 11:30 AM – 10:00 PM | Friday: 11:30 AM – 11:00 PM | Saturday: 4:00 – 11:00 PM | Sunday: 4:00 – 9:00 PM,https://maps.google.com/?cid=3120711105924380350&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,steak house fine dining restaurant american restaurant bar seafood restaurant restaurant food point of interest establishment
ChIJ7TZSdUp344kRHPVJ66TKE3A,Moëca,4.6,PRICE_LEVEL_UNSPECIFIED,Indoor,42.381858,-71.12013,Monday: Closed | Tuesday: 5:30 – 10:00 PM | Wednesday: 5:30 – 10:00 PM | Thursday: 5:30 – 10:00 PM | Friday: 5:30 – 10:00 PM | Saturday: 5:30 – 10:00 PM | Sunday: Closed,https://maps.google.com/?cid=8076021366476371228&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,seafood restaurant restaurant food point of interest establishment
ChIJp7fvcwBx44kRRQxNtz-52B0,Little Sage,4.5,PRICE_LEVEL_UNSPECIFIED,Indoor,42.3651224,-71.0533306,Monday: 12:00 – 10:00 PM | Tuesday: 4:00 – 10:00 PM | Wednesday: 4:00 – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: 12:00 – 11:00 PM | Saturday: 12:00 – 11:00 PM | Sunday: 12:00 – 10:00 PM,https://maps.google.com/?cid=2150672505378769989&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,italian restaurant restaurant food point of interest establishment
